Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Treatment,Branch
0,OD400,,Rooibos Tea Tall,drink,internal,0,Rooibos Tea Tall,,SHP-RBT-LRG,28,,OD400 - Umhlanga
0,OD400,,DC Rajasthani Jewel Sweetmeats 595g,shop front,external,9006,DC Rajasthani Jewel Sweetmeats 595g,,SHP-RJS-595,360,,OD400 - Umhlanga
120,OD400,,DC Diwali PVC Sweetmeat with Bow n Sticker,shop front,external,0,DC Diwali Round Clear Assorted,,SHP-RLC-EAC,160,,OD400 - Umhlanga
0,OD400,,Rolls 60g Soft Hotdog 6s,shop front,internal,16029,Rolls 60g Soft Hotdog 6s,,SHP-ROLL-06S,18,,OD400 - Umhlanga
0,OD400,,Rolls 60g Soft Hotdog 12s,shop front,internal,16030,Rolls 60g Soft Hotdog 12s,,SHP-ROLL-12S,36,,OD400 - Umhlanga
0,OD400,,Rotis 12s,shpo front,internal,16046,Rotis 12s,,SHP-ROT-EAC,45,,OD400 - Umhlanga
77,OD400,,DC Bandhani Burfee Box (9s),shop front,external,0,DC Sweetmeats Boujee Burfee,,SHP-SBB-EACH,100,,OD400 - Umhlanga
0,OD400,,Burfee Soji Cake,shop front,internal,8050,Burfee Soji Cake,,SHP-SBC-EAC,130,,OD400 - Umhlanga
0,OD400,,Scones Fruit 4s,shop front,internal,16032,Scones Fruit 4s,,SHP-SCF-EAC,40,,OD400 - Umhlanga
0,OD400,,Dome Buttercream Christmas Cake,shop front,internal,16034,Dome Buttercream Christmas Cake,,SHP-SCG-EAC,40,,OD400 - Umhlanga
0,OD400,,Scones 4s,shop front,internal,16033,Scones 4s,,SHP-SCO-EAC,38,,OD400 - Umhlanga
75,OD400,,DC Diwali Small Designer Box,shop front,external,0,DC Diwali Small Designer Box,,SHP-SDB-EAC,130,,OD400 - Umhlanga
7.0486,OD400,,Soji Poli (5s),shop front,external,60073,Soji Poli (5s),,SHP-SPO-EACH,60,,OD400 - Umhlanga
0,OD400,,Strawberry Sponge Cake,shop front,internal,6001651009125,Strawberry Sponge Cake,,SHP-SSC-EAC,50,,OD400 - Umhlanga
0,OD400,,Eggless Trifle Sponge,shop front,internal,0,Eggless Trifle Sponge,,SHP-STE-EAC,90,,OD400 - Umhlanga
0,OD400,,DC Traingle Lotus Box,shop front,external,0,DC Traingle Lotus Box,,SHP-TLB-EAC,210,,OD400 - Umhlanga
0,OD400,,Trifle Sponge,shop front,internal,16035,Trifle Sponge,,SHP-TRI-EAC,30,,OD400 - Umhlanga
0,OD400,,Christmas Windsor iced,shop front,internal,16037,Christmas Windsor iced,,SHP-WIC-EAC,70,,OD400 - Umhlanga
44,OD400,,Maya Spices Chevda 250g,snack,external,16047,Maya Spices Chevda 250g,,SNA-CHE-EAC,60,,OD400 - Umhlanga
9,OD400,,Kashmiri Murkoo,snack,external,6009659190678,Kashmiri Murkoo,,SNA-KMU-EAC,25,,OD400 - Umhlanga
23,OD400,,Murkoo Extra Large Plain,snack,external,13007,Murkoo Extra Large Plain,,SNA-LMP-EAC,50,,OD400 - Umhlanga
23,OD400,,Murkoo Extra Large,snack,external,0,Murkoo Extra Large,,SNA-LMS-EAC,50,,OD400 - Umhlanga
0,OD400,,Murkoo Original Crunch,snack,external,6001651026986,Murkoo Original Crunch,,SNA-MOC-EAC,30,,OD400 - Umhlanga
0,OD400,,Murkoo sticks flavoured,snack,external,30781,Murkoo sticks flavoured,,SNA-MSF-EAC,20,,OD400 - Umhlanga
7.5,OD400,,Murkoo Sticks,snack,external,5010,Murkoo Sticks,,SNA-MUS-EAC,20,,OD400 - Umhlanga
0,OD400,,ralphies nutties 60g,snack,external,6002849000177,ralphies nutties 60g,,SNA-NUT-60G,7,,OD400 - Umhlanga
25,OD400,,Papdi Ganthiya,snack,external,4001,Papdi Ganthiya,,SNA-PGA-EAC,45,,OD400 - Umhlanga
9,OD400,,PNS Murkoo,snack,external,30491,PNS Murkoo,,SNA-PNM-EAC,11.8,,OD400 - Umhlanga
7.4,OD400,,PNS Traditional Murkoo,snack,external,6002415000501,PNS Traditional Murkoo,,SNA-PNT-EAC,9.5,,OD400 - Umhlanga
26,OD400,,Serve and Nuts 400g,snack,external,,Serve and Nuts 400g,,SNA-SAN-400,50,,OD400 - Umhlanga
6,OD400,,Serv & Nuts,snack,external,0,Serv & Nuts,,SNA-SAN-EAC,20,,OD400 - Umhlanga
0,OD400,,Soft Gantia,snack,external,0,Soft Gantia,,SNA-SGA-EAC,55,,OD400 - Umhlanga
0,OD400,,Spice- Whole Black Pepper,ingredient,external,0,Spice- Whole Black Pepper,,SPI-BPE-KGR,,,OD400 - Umhlanga
0,OD400,,Spice Cook In Bag,ingredient,external,0,Spice Cook In Bag,,SPI-CIB-EAC,,,OD400 - Umhlanga
0,OD400,,Spice - Cinnamon Sticks,ingredient,external,0,Spice - Cinnamon Sticks,,SPI-CIS-EAC,,,OD400 - Umhlanga
180,OD400,,Spice- Dhania Powder,ingredient,external,0,Spice- Dhania Powder,,SPI-DHA-KGR,,,OD400 - Umhlanga
300,OD400,,Spice-Garum Masala,ingredient,external,0,Spice-Garum Masala,,SPI-GAR-KGR,,,OD400 - Umhlanga
78.2609,OD400,,Ginger & Garlic,ingredient,external,0,Ginger & Garlic,,SPI-GIN-KGR,,,OD400 - Umhlanga
110,OD400,,Spice - Mayas Jeera Powder,ingredient,external,0,Spice - Mayas Jeera Powder,,SPI-JEE-KGR,,,OD400 - Umhlanga
0,OD400,,Spice Jeera Powder,ingredient,external,0,Spice Jeera Powder,,SPI-JEP-KGR,,,OD400 - Umhlanga
0,OD400,,Spice- Knorrx Mutton Flavour 12s,ingredient,external,0,Spice- Knorrx Mutton Flavour 12s,,SPI-KNO-EAC,,,OD400 - Umhlanga
0,OD400,,Spice- Chilli Powder,ingredient,external,0,Spice- Chilli Powder,,SPI-MAS-KGR,,,OD400 - Umhlanga
0,OD400,,Spice - Mint,ingredient,external,0,Spice - Mint,,SPI-MIN-EAC,,,OD400 - Umhlanga
150,OD400,,Spice- Mayas Mixed Masala,ingredient,external,0,Spice- Mayas Mixed Masala,,SPI-MIX-KGR,,,OD400 - Umhlanga
0,OD400,,Manilal Special Mix Masala,ingredient,external,0,Manilal Special Mix Masala,,SPI-MSM-KGR,,,OD400 - Umhlanga
0,OD400,,Nola Mayonaise,ingredient,external,0,Nola Mayonaise,,SPI-NOL-KGR,,,OD400 - Umhlanga
0,OD400,,Parsley,ingredient,external,0,Parsley,,SPI-PAR-EAC,,,OD400 - Umhlanga
0,OD400,,SVS Spices 100g,ingredient,external,0,SVS Spices 100g,,SPI-SVS-100G,35,,OD400 - Umhlanga
0,OD400,,SVS Spices 100g,ingredient,external,0,SVS Spices 100g,,SPI-SVS-100G,,,OD400 - Umhlanga
0,OD400,,SVS Spices 150g,-2146826246,-2146826246,-2146826246,-2146826246,,SPI-SVS-150G,40,,OD400 - Umhlanga
0,OD400,,SVS Spices 150g,-2146826246,-2146826246,-2146826246,-2146826246,,SPI-SVS-150G,,,OD400 - Umhlanga
0,OD400,,SVS Spices 50g,ingredient,external,0,SVS Spices 50g,,SPI-SVS-50G,25,,OD400 - Umhlanga
0,OD400,,SVS Spices 50g,ingredient,external,0,SVS Spices 50g,,SPI-SVS-50G,,,OD400 - Umhlanga
0,OD400,,Spice - Fresh Thyme,ingredient,external,0,Spice - Fresh Thyme,,SPI-THY-EACH,,,OD400 - Umhlanga
80,OD400,,Spice Tumeric,ingredient,external,0,Spice Tumeric,,SPI-TUM-KGR,,,OD400 - Umhlanga
0,OD400,,BD20 Buttercream Eggless Cake,buttercream square ,internal,0,BD20 Buttercream Eggless Cake,,SRN-BCE-020,1040,,OD400 - Umhlanga
0,OD400,,Cream colour cream only - 16,miscellaneous,internal,0,Cream colour cream only - 16,,SRN-CRM-016,100,,OD400 - Umhlanga
0,OD400,,BD 20 Fresh Cream Eggless cake,freshcream square eggless,internal,0,BD 20 Fresh Cream Eggless cake,,SRN-FCE-020,1120,,OD400 - Umhlanga
0,OD400,,Strawberry Jam only - 12,miscellaneous,internal,0,Strawberry Jam only - 12,,SRN-JAM-012,100,,OD400 - Umhlanga
0,OD400,,Strawberry Jam only - 14,miscellaneous,internal,0,Strawberry Jam only - 14,,SRN-JAM-014,120,,OD400 - Umhlanga
0,OD400,,Strawberry Jam only - 16,miscellaneous,internal,0,Strawberry Jam only - 16,,SRN-JAM-016,140,,OD400 - Umhlanga
0,OD400,,Strawberry Jam Only-20,miscellenous,internal,0,Strawberry Jam Only-20,,SRN-JAM-20,220,,OD400 - Umhlanga
0,OD400,,Painting on Roses,miscellaneous,internal,0,Painting on Roses,,SRN-PAI-EAC,5,,OD400 - Umhlanga
0,OD400,,Peach Slices Only 14,miscellaneous,internal,0,Peach Slices Only 14,,SRN-PEA-014,75,,OD400 - Umhlanga
0,OD400,,BD14' Round covered in plastic icing and daisies,novelty,internal,0,BD14' Round covered in plastic icing and daisies,,SRN-PID-014,0,,OD400 - Umhlanga
0,OD400,,Plastic Icing Covering Only 12,miscellaneous,internal,0,Plastic Icing Covering Only 12,,SRN-PLI-012,500,,OD400 - Umhlanga
0,OD400,,Plastic Icing Covering Only 16,miscellenous,internal,0,Plastic Icing Covering Only 16,,SRN-PLI-016,500,,OD400 - Umhlanga
0,OD400,,BD2 Tier Stack Sponge- Plastic Icing-12&14,novelty,internal,0,BD2 Tier Stack Sponge- Plastic Icing-12&14,,SRN-STA-2TI,2500,,OD400 - Umhlanga
0,OD400,,BD 3 Tier Stack Sponge- Plastic Icing 101214,novelty,internal,,BD 3 Tier Stack Sponge- Plastic Icing 101214,,SRN-STA-3TI,3600,,OD400 - Umhlanga
0,OD400,,Masala Bor,sweet,external,6009625510592,Masala Bor,,SWE-BOR-EAC,6,,OD400 - Umhlanga
0,OD400,,Chocolate Rocher,sweet,external,6009614200558,Chocolate Rocher,,SWE-CRO-EAC,8,,OD400 - Umhlanga
0,OD400,,Green Chillies,ingredient,external,0,Green Chillies,,VEG-CHI-KGR,,,OD400 - Umhlanga
0,OD400,,Water,ingredient,external,0,Water,,Water,,,OD400 - Umhlanga
1,OD400,,Fruit Banana,ingredient,external,30094,Fruit Banana,,XBF-BAN-EAC,,,OD400 - Umhlanga
214.5,OD400,,Banana Essence,ingredient,external,0,Banana Essence,,XBF-BAN-KGR,0,,OD400 - Umhlanga
211.2825,OD400,,Banana Essence,ingredient,external,0,Banana Essence,,XBF-BAN-KGR,,,OD400 - Umhlanga
40.9019503547258,OD400,,Chellies Red Alpine,ingredient,external,30084,Chellies Red Alpine,,XBF-CHL-KGR,,,OD400 - Umhlanga
64.21332,OD400,,Fruit Cut Peel,ingredient,external,30086,Fruit Cut Peel,,XBF-CUT-KGR,,,OD400 - Umhlanga
26.3771065367735,OD400,,Fruit Mix (Chipkins),ingredient,external,30089,Fruit Mix (Chipkins),,XBF-FMX-KGR,,,OD400 - Umhlanga
0,OD400,,Pitted Dates,ingredient,external,0,Pitted Dates,,XBF-PDA-KGR,,,OD400 - Umhlanga
16.4,OD400,,Fruit Pie Apples,ingredient,external,30092,Fruit Pie Apples,,XBF-PIE-KGR,,,OD400 - Umhlanga
71.2122448979592,OD400,,Red Whole Cherries,ingredient,external,30669,Red Whole Cherries,,XBF-RWC-KGR,,,OD400 - Umhlanga
67.65,OD400,,Berries Blend,ingredient,external,0,Berries Blend,,XBR-BEB-1KGR,,,OD400 - Umhlanga
97.92,OD400,,Mango Diced Fruit,ingredient,external,0,Mango Diced Fruit,,XBR-MDF-1KGR,,,OD400 - Umhlanga
0,OD400,,Tomatoe Paste 3.06kg,ingredient,external,0,Tomatoe Paste 3.06kg,,XBR-TOM-KGR,,,OD400 - Umhlanga
48.945,OD400,,Chocolate Choco Blocks,ingredient,external,30158,Chocolate Choco Blocks,,XCH-CCB-KGR,,,OD400 - Umhlanga
66.6592330722367,OD400,,Chocolate Chockex Chips Milk,ingredient,external,30157,Chocolate Chockex Chips Milk,,XCH-CCM-KGR,,,OD400 - Umhlanga
66.5664305300917,OD400,,Chocolate Chockex Chips White,ingredient,external,30159,Chocolate Chockex Chips White,,XCH-CCW-KGR,,,OD400 - Umhlanga
18.7232,OD400,,Chocolate Peppermint Crisp,ingredient,external,,Chocolate Peppermint Crisp,,XCH-PMC-EAC,,,OD400 - Umhlanga
125.837733607595,OD400,,Powder Cocoa,ingredient,external,30238,Powder Cocoa,,XCH-POW-KGR,,,OD400 - Umhlanga
55.6248,OD400,,Tin Glide 5kg,ingredient,external,0,Tin Glide 5kg,,XCH-TIN-KG,,,OD400 - Umhlanga
52.0394485950413,OD400,,Vermicelli Chocolate,ingredients,external,30163,Vermicelli Chocolate,,XCH-VER-KGR,,,OD400 - Umhlanga
123.573108108108,OD400,,Aniseed Essence,ingredients,external,0,Aniseed Essence,,XCO-AES-LTR,,,OD400 - Umhlanga
210.55,OD400,,Bread Crumbs,ingredient,external,0,Bread Crumbs,,XCO-BCR-KGR,,,OD400 - Umhlanga
41.7390730909091,OD400,,Black Jack,ingredient,external,30225,Black Jack,,XCO-BLA-KGR,,,OD400 - Umhlanga
160.29,OD400,,Coloured Powder Lemon Yellow,ingredient,external,30164,Coloured Powder Lemon Yellow,,XCO-LEM-KGR,,,OD400 - Umhlanga
159.695,OD400,,powder food colouring blue,ingredient,external,30176,powder food colouring blue,,XCO-PBL-KGR,,,OD400 - Umhlanga
160,OD400,,Powder colouring green,ingredient,external,30175,Powder colouring green,,XCO-PGN-KGR,,,OD400 - Umhlanga
124.1383,OD400,,Pillar Box Red,ingredient,external,30173,Pillar Box Red,,XCO-PIL-KGR,,,OD400 - Umhlanga
0,OD400,,Red piping gel,ingredient,external,30177,Red piping gel,,XCO-REG-EAC,,,OD400 - Umhlanga
68.305,OD400,,Vanilla Essence,ingredient,external,30708,Vanilla Essence,,XCO-VES-LTR,0,,OD400 - Umhlanga
68.305,OD400,,Vanilla Essence,ingredient,external,30708,Vanilla Essence,,XCO-VES-LTR,,,OD400 - Umhlanga
78.2625,OD400,,Berg Cheese,ingredient,external,0,Berg Cheese,,XDA-BERG-KGR,,,OD400 - Umhlanga
40.3564,OD400,,Buttermilk,ingredient,external,30756,Buttermilk,,XDA-BUT-EAC,,,OD400 - Umhlanga
49.49,OD400,,Chicken Breast Fillet,ingredient,external,0,Chicken Breast Fillet,,XDA-CBF-KGR,0,,OD400 - Umhlanga
49.49,OD400,,Chicken Breast Fillet,ingredient,external,0,Chicken Breast Fillet,,XDA-CBF-KGR,,,OD400 - Umhlanga
95.4323387771964,OD400,,Cheese Cottage Smooth,ingredient,external,30179,Cheese Cottage Smooth,,XDA-CCS-KGR,,,OD400 - Umhlanga
101.665926860314,OD400,,Cheddar Cheese,ingredient,external,30562,Cheddar Cheese,,XDA-CHE-KGR,,,OD400 - Umhlanga
82.6087,OD400,,Chicken Wings Drumettes,ingredient,external,0,Chicken Wings Drumettes,,XDA-CHI-EAC,0,,OD400 - Umhlanga
105,OD400,,Chicken Wings Drumettes,ingredient,external,0,Chicken Wings Drumettes,,XDA-CHI-EAC,,,OD400 - Umhlanga
93.3725,OD400,,Cheese Feta,ingredient,external,,Cheese Feta,,XDA-CMO-KGR,,,OD400 - Umhlanga
38.05,OD400,,Crab Sticks,ingredient,external,0,Crab Sticks,,XDA-CRA-1KG,0,,OD400 - Umhlanga
38.05,OD400,,Crab Sticks,ingredient,external,0,Crab Sticks,,XDA-CRA-1KG,,,OD400 - Umhlanga
123.869766926503,OD400,,Cream Cheese,ingredient,external,30848,Cream Cheese,,XDA-CRE-250,,,OD400 - Umhlanga
47.6375387702525,OD400,,Cream Fresh 500ml,ingredient,external,30180,Cream Fresh 500ml,,XDA-CRF-500,,,OD400 - Umhlanga
95.6522,OD400,,Chicken Salsa Snack Wings 6kg,ingredient,external,0,Chicken Salsa Snack Wings 6kg,,XDA-CSS-KGR,0,,OD400 - Umhlanga
95.6522,OD400,,Chicken Salsa Snack Wings 6kg,ingredient,external,0,Chicken Salsa Snack Wings 6kg,,XDA-CSS-KGR,,,OD400 - Umhlanga
60.8696,OD400,,Chicken Tikka Sausage,ingredient,external,0,Chicken Tikka Sausage,,XDA-CTS-KGR,,,OD400 - Umhlanga
13.5,OD400,,Cream Fresh 250ml,ingredient,external,0,Cream Fresh 250ml,,XDA-FCR-250ML,,,OD400 - Umhlanga
73.7857142857143,OD400,,Flora light,consumables,external,0,Flora light,,XDA-FLO-KGR,,,OD400 - Umhlanga
138.45,OD400,,Hake Fillet -fish,ingredient,external,0,Hake Fillet -fish,,XDA-HAK-1KG,0,,OD400 - Umhlanga
35.6,OD400,,Jalapenos,ingredient,external,0,Jalapenos,,XDA-JAL-KGR,0,,OD400 - Umhlanga
35.6,OD400,,Jalapenos,ingredient,external,0,Jalapenos,,XDA-JAL-KGR,,,OD400 - Umhlanga
86.087,OD400,,Lamb Mince,ingredient,external,0,Lamb Mince,,XDA-LAM- KGR,,,OD400 - Umhlanga
1.0833,OD400,,Mini Butter Portions 8grams,ingredient,external,0,Mini Butter Portions 8grams,,XDA-MBP-EAC,0,,OD400 - Umhlanga
1.0833,OD400,,Mini Butter Portions 8grams,ingredient,external,0,Mini Butter Portions 8grams,,XDA-MBP-EAC,,,OD400 - Umhlanga
0,OD400,,Mutton Cheese Patties,ingredient,external,0,Mutton Cheese Patties,,XDA-MCP-KGR,,,OD400 - Umhlanga
1.15,OD400,,Mini Jam Portions 15Grams,ingredient,external,0,Mini Jam Portions 15Grams,,XDA-MJP-EAC,0,,OD400 - Umhlanga
37.108,OD400,,Mix Veggies Mcain,ingredient,external,0,Mix Veggies Mcain,,XDA-MVE-KGR,0,,OD400 - Umhlanga
37.108,OD400,,Mix Veggies Mcain,ingredient,external,0,Mix Veggies Mcain,,XDA-MVE-KGR,,,OD400 - Umhlanga
46.0948400024886,OD400,,Non Dairy Cream,ingredient,external,30183,Non Dairy Cream,,XDA-NON-KGR,,,OD400 - Umhlanga
22.28,OD400,,Nutriday Yogurt Plain,ingredient,external,30597,Nutriday Yogurt Plain,,XDA-NUT-LTR,,,OD400 - Umhlanga
50,OD400,,Cream Fresh Orange Grove 1litre,ingredient,external,0,Cream Fresh Orange Grove 1litre,,XDA-OGC-LTR,,,OD400 - Umhlanga
85.2174,OD400,,Oriental Mutton Sausage,ingredient,external,0,Oriental Mutton Sausage,,XDA-OMU-KGR,,,OD400 - Umhlanga
18.3333,OD400,,Unbaked Patha Rolls,ingredient,external,0,Unbaked Patha Rolls,,XDA-PAR-EAC,,,OD400 - Umhlanga
42.12,OD400,,Peas Frozen 10kg,ingredient,external,0,Peas Frozen 10kg,,XDA-PEA-KGR,,,OD400 - Umhlanga
0,OD400,,Fathimas Puff Pastry 1kg,ingredient,external,0,Fathimas Puff Pastry 1kg,,XDA-PUP-KGR,,,OD400 - Umhlanga
27.5362,OD400,,Saldanha Middlecut Tin Fish 400g,ingredient,external,0,Saldanha Middlecut Tin Fish 400g,,XDA-SMF-EAC,,,OD400 - Umhlanga
0,OD400,,Tommy Marinated Mince,ingredient,external,0,Tommy Marinated Mince,,XDA-SOY-KGR,,,OD400 - Umhlanga
123.5294,OD400,,Tuna Chunks In Brine 1.7kg,ingredient,external,0,Tuna Chunks In Brine 1.7kg,,XDA-TUC-KGR,,,OD400 - Umhlanga
132.7176,OD400,,Tuna Shredded In Brine 1.7kg,ingredient,external,0,Tuna Shredded In Brine 1.7kg,,XDA-TUS-KGR,,,OD400 - Umhlanga
18.4,OD400,,Tomato Whole Peeled,ingredient,external,0,Tomato Whole Peeled,,XDA-TWP-KGR,,,OD400 - Umhlanga
90,OD400,,Yeast Dry,ingredient,external,0,Yeast Dry,,XDA-YDR-KGR,,,OD400 - Umhlanga
0,OD400,,Astd roses,miscellaneous,external,30836,Astd roses,,XDE-AST-EAC,,,OD400 - Umhlanga
426.51,OD400,,Gold Beads per Kg,ingredient,external,30187,Gold Beads per Kg,,XDE-GBD-KGR,,,OD400 - Umhlanga
17,OD400,,Glitter,ingredient,external,30186,Glitter,,XDE-GLI-EAC,,,OD400 - Umhlanga
51.687875,OD400,,Non Pareil,ingredient,external,30195,Non Pareil,,XDE-NOP-KGR,,,OD400 - Umhlanga
211.4563,OD400,,Powder Metallic Gold,ingredient,external,30196,Powder Metallic Gold,,XDE-PMG-KGR,,,OD400 - Umhlanga
184.6,OD400,,Powder Metallic Silver,ingredient,external,30197,Powder Metallic Silver,,XDE-PMS-KGR,,,OD400 - Umhlanga
24.4831,OD400,,Ribbon,consumables,external,30198,Ribbon,,XDE-RIB-EAC,,,OD400 - Umhlanga
0,OD400,,Ribbon tear 1 Roll,miscellaneous,external,30201,Ribbon tear 1 Roll,,XDE-TEA-EAC,,,OD400 - Umhlanga
21.49,OD400,,Bakers Tennis Biscuit 200g,ingredient,external,0,Bakers Tennis Biscuit 200g,,XDO-BTE-200G,,,OD400 - Umhlanga
0,OD400,,Cooking Oil 5ltrs,ingredient,external,0,Cooking Oil 5ltrs,,XFA-COO-LTR,,,OD400 - Umhlanga
35.6125,OD400,,Crispa Oil,ingredient,external,30615,Crispa Oil,,XFA-CRI-LTR,0,,OD400 - Umhlanga
46.6666,OD400,,Eggs,ingredient,external,0,Eggs,,XFA-EGG-KGR,0,,OD400 - Umhlanga
46.6666,OD400,,Eggs,ingredient,external,0,Eggs,,XFA-EGG-KGR,,,OD400 - Umhlanga
26.9851074074074,OD400,,Fat Pastrex Super,ingredient,external,30206,Fat Pastrex Super,,XFA-FPS-KGR,,,OD400 - Umhlanga
48.5781263157895,OD400,,Margarine Marvello Yellow,ingredient,external,30208,Margarine Marvello Yellow,,XFA-MAR-KGR,,,OD400 - Umhlanga
31.92,OD400,,Margarine Mastercraft White,ingredient,external,30209,Margarine Mastercraft White,,XFA-MAS-KGR,0,,OD400 - Umhlanga
31.4412,OD400,,Margarine Mastercraft White,ingredient,external,30209,Margarine Mastercraft White,,XFA-MAS-KGR,,,OD400 - Umhlanga
61.4204708723212,OD400,,Mooi river butter,ingredient,external,30780,Mooi river butter,,XFA-MOO-KGR,,,OD400 - Umhlanga
19.1741454545455,OD400,,Margarine Mr G,ingredient,external,30210,Margarine Mr G,,XFA-MRG-KGR,,,OD400 - Umhlanga
24.45,OD400,,Oil Crispa Gold,ingredients,external,30211,Oil Crispa Gold,,XFA-OIL-LTR,0,,OD400 - Umhlanga
22.4105409090909,OD400,,Oil Crispa Gold,ingredients,external,30211,Oil Crispa Gold,,XFA-OIL-LTR,,,OD400 - Umhlanga
41.5992215598944,OD400,,Ovalette,ingredient,external,30212,Ovalette,,XFA-OVA-KGR,,,OD400 - Umhlanga
33.142969874477,OD400,,Pastrex Super,ingredient,external,30672,Pastrex Super,,XFA-PTX-KGR,,,OD400 - Umhlanga
0,OD400,,Rama,ingredient,external,30810,Rama,,XFA-RAM-KGR,,,OD400 - Umhlanga
18.9110301602262,OD400,,Release,ingredient,external,30213,Release,,XFA-REL-LTR,,,OD400 - Umhlanga
39.524,OD400,,Sunflower Sunfoil 5 Ltr,ingredient,external,0,Sunflower Sunfoil 5 Ltr,,XFA-SOI-LTR,,,OD400 - Umhlanga
19.2044990276382,OD400,,Sorbitol 30LTR,ingredient,external,30242,Sorbitol 30LTR,,XFA-SOR-LRT,,,OD400 - Umhlanga
33.9428617378049,OD400,,Yeast Wet,ingredient,external,30244,Yeast Wet,,XFA-YWT-KGR,,,OD400 - Umhlanga
6.16513476923077,OD400,,Flour Brown,packaging,external,30215,Flour Brown,,XFL-BRF-125,,,OD400 - Umhlanga
11.9192,OD400,,FlourCake,ingredients,external,30217,FlourCake,,XFL-CAF-125,,,OD400 - Umhlanga
13.232,OD400,,Complete Mix - Brown Bread Flour,ingredients,external,0,Complete Mix - Brown Bread Flour,,XFL-CMB-125,0,,OD400 - Umhlanga
13.09968,OD400,,Complete Mix - Brown Bread Flour,ingredients,external,0,Complete Mix - Brown Bread Flour,,XFL-CMB-125,,,OD400 - Umhlanga
13.4344,OD400,,Complete Mix - White Bread Flour,ingredient,external,0,Complete Mix - White Bread Flour,,XFL-CMW-125,0,,OD400 - Umhlanga
13.300056,OD400,,Complete Mix - White Bread Flour,ingredient,external,0,Complete Mix - White Bread Flour,,XFL-CMW-125,,,OD400 - Umhlanga
16.869,OD400,,Semolina Golden Cloud 1kg,ingredient,external,0,Semolina Golden Cloud 1kg,,XFL-GSE-KGR,,,OD400 - Umhlanga
10.399,OD400,,Nyala Maize Meal 10kg,ingredient,external,0,Nyala Maize Meal 10kg,,XFL-NYA-KGR,,,OD400 - Umhlanga
19.6784,OD400,,Premix Bread S6002 5%,ingredient,external,0,Premix Bread S6002 5%,,XMO-BS6-KGR,,,OD400 - Umhlanga
44.296,OD400,,Premix Butter Flavoured Madeira 12.5kg,ingredient,external,0,Premix Butter Flavoured Madeira 12.5kg,,XMP -BFM-KGR,,,OD400 - Umhlanga
12.8,OD400,,Premix S6002 Bread,ingredient,external,0,Premix S6002 Bread,,XMP-S60-KGR,0,,OD400 - Umhlanga
12.544,OD400,,Premix S6002 Bread,ingredient,external,0,Premix S6002 Bread,,XMP-S60-KGR,,,OD400 - Umhlanga
53.7334,OD400,,Sponge Chocolate Coastal,ingredient,external,0,Sponge Chocolate Coastal,,XMP-SCC-KGR,,,OD400 - Umhlanga
190.9,OD400,,Soft Roll Alpaga Improver,ingredient,external,0,Soft Roll Alpaga Improver,,XMP-SRA-KGR,0,,OD400 - Umhlanga
187.082,OD400,,Soft Roll Alpaga Improver,ingredient,external,0,Soft Roll Alpaga Improver,,XMP-SRA-KGR,,,OD400 - Umhlanga
49.931392,OD400,,Sponge Redvelvet Premix,ingredient,external,0,Sponge Redvelvet Premix,,XMP-SRE-EAC,,,OD400 - Umhlanga
18.7,OD400,,Premix bread 5%,ingredient,external,0,Premix bread 5%,,XPM-5PB-KGR,0,,OD400 - Umhlanga
18.7,OD400,,Premix bread 5%,ingredient,external,0,Premix bread 5%,,XPM-5PB-KGR,,,OD400 - Umhlanga
49.053,OD400,,Apricot Flan Gel,ingredient,external,0,Apricot Flan Gel,,XPM-AFG-KGR,,,OD400 - Umhlanga
87.9508538461538,OD400,,Mix Chocomousse,ingredient,external,30110,Mix Chocomousse,,XPM-CCM-KGR,,,OD400 - Umhlanga
75.264,OD400,,Sponge Ebony Moist Choc Mix,ingredient,external,0,Sponge Ebony Moist Choc Mix,,XPM-EMC-KGR,,,OD400 - Umhlanga
37.24,OD400,,Premix 15% Sweet Fairglen,ingredient,external,30118,Premix 15% Sweet Fairglen,,XPM-FAI-KGR,,,OD400 - Umhlanga
50,OD400,,Fond Suisse,ingredient,external,30233,Fond Suisse,,XPM-FON-5KG,,,OD400 - Umhlanga
34.6577800563958,OD400,,Fruit Mince,ingredient,external,30088,Fruit Mince,,XPM-FRU-KGR,,,OD400 - Umhlanga
30.470843902439,OD400,,Hot x bun full premix,ingredient,external,30104,Hot x bun full premix,,XPM-HXB-KGR,,,OD400 - Umhlanga
60.0370913978494,OD400,,Kokomix Pettina,ingredient,external,,Kokomix Pettina,,XPM-KOK-KGR,,,OD400 - Umhlanga
37.1928571428571,OD400,,Mix Muesli Slice,ingredient,external,30113,Mix Muesli Slice,,XPM-MUE-KGR,,,OD400 - Umhlanga
67.3909078907436,OD400,,No-bake premix,ingredient,external,0,No-bake premix,,XPM-NOB-KGR,,,OD400 - Umhlanga
14.2369325153374,OD400,,Paste 4.5% Standard Bread,ingredient,external,30116,Paste 4.5% Standard Bread,,XPM-PAS-KGR,,,OD400 - Umhlanga
33.8844169597798,OD400,,Sponge Chocolate,ingredient,external,30099,Sponge Chocolate,,XPM-SCH-KGR,,,OD400 - Umhlanga
