Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Treatment,Branch
18.03,OD200,,Fanta Grape,drink,external,54490000000000,Fanta Grape,,DRI-FAG-1LT,17,,OD200 - Ayesha Centre
15.1,OD200,,Fanta Grape 2l,drink,external,5449000000000,Fanta Grape 2l,,DRI-FAG-2LT,27,,OD200 - Ayesha Centre
5.04,OD200,,Fanta Grape 300ml Bottle,drink,external,2004,Fanta Grape 300ml Bottle,,DRI-FAG-300,9,,OD200 - Ayesha Centre
7.76,OD200,,Fanta Grape 300ml CAN,drink,external,5449000000000,Fanta Grape 300ml CAN,,DRI-FAG-330,9,,OD200 - Ayesha Centre
9.51,OD200,,Fanta Grape 440ml Buddy,drink,external,5449000000000,Fanta Grape 440ml Buddy,,DRI-FAG-500,14.5,,OD200 - Ayesha Centre
15.1,OD200,,Fanta Orange 2l,drink,external,5449000000000,Fanta Orange 2l,,DRI-FAO-2LT,27,,OD200 - Ayesha Centre
5.04,OD200,,Fanta Orange 300ml Bottle,drink,external,2008,Fanta Orange 300ml Bottle,,DRI-FAO-300,7,,OD200 - Ayesha Centre
8.29,OD200,,Fanta Orange 300ml Can,drink,external,5449000000000,Fanta Orange 300ml Can,,DRI-FAO-330,9,,OD200 - Ayesha Centre
9.51,OD200,,Fanta Orange 440ml Buddy,drink,external,5449000000000,Fanta Orange 440ml Buddy,,DRI-FAO-500,14.5,,OD200 - Ayesha Centre
15.1,OD200,,Fanta Pineapple 2l,drink,external,5449000000000,Fanta Pineapple 2l,,DRI-FAP-2LT,27,,OD200 - Ayesha Centre
2.64,OD200,,Fanta Pine 300ml Bottle,drink,external,2007,Fanta Pine 300ml Bottle,,DRI-FAP-300,9,,OD200 - Ayesha Centre
4.92,OD200,,Fanta Pineapple 330ml Can,drink,external,5449000000000,Fanta Pineapple 330ml Can,,DRI-FAP-330,9,,OD200 - Ayesha Centre
9.51,OD200,,Fanta Pineapple 440ml Buddy,drink,external,5449000000000,Fanta Pineapple 440ml Buddy,,DRI-FAP-500,14.5,,OD200 - Ayesha Centre
10.39,OD200,,Fanta 1 litre,drink,external,,Fanta 1 litre,,DRI-FAS-125,17,,OD200 - Ayesha Centre
0,OD200,,Flat White Short,drink,internal,,Flat White Short,,DRI-FLW-250ML,26,,OD200 - Ayesha Centre
0,OD200,,Flat White Tall,drink,internal,,Flat White Tall,,DRI-FLW-350ML,34,,OD200 - Ayesha Centre
0,OD200,,Five Roses Tea Tall,drink,internal,,Five Roses Tea Tall,,DRI-FRT-350ML,16,,OD200 - Ayesha Centre
59.12,OD200,,Five Roses Tea,drink,internal,,Five Roses Tea,,DRI-FRT-EAC,16,,OD200 - Ayesha Centre
8.58,OD200,,Fanta What The Flavour 400ml Buddy,drink,external,5449000000000,Fanta What The Flavour 400ml Buddy,,DRI-FWT-400ML,14.5,,OD200 - Ayesha Centre
0,OD200,,Grapetiser 330ml Can,drink,external,6001050000000,Grapetiser 330ml Can,,DRI-GRA-330,13.5,,OD200 - Ayesha Centre
0,OD200,,Green Tea,drink,external,,Green Tea,,DRI-GRT-EAC,16,,OD200 - Ayesha Centre
0,OD200,,Grapetiser Wht 330ml Can,drink,external,6001050000000,Grapetiser Wht 330ml Can,,DRI-GRW-330,16.5,,OD200 - Ayesha Centre
0,OD200,,Hazelnut Freezo,drink,internal,0,Hazelnut Freezo,,DRI-HAF-EAC,35,,OD200 - Ayesha Centre
0,OD200,,Hot Chocolate Short,drink,internal,0,Hot Chocolate Short,,DRI-HOC-250ML,26,,OD200 - Ayesha Centre
0,OD200,,Hot Chocolate Tall,drink,internal,0,Hot Chocolate Tall,,DRI-HOC-350ML,34,,OD200 - Ayesha Centre
0,OD200,,Tall White Hot Chocolate,drink,internal,0,Tall White Hot Chocolate,,DRI-HWT-EAC,34,,OD200 - Ayesha Centre
0,OD200,,Iced Americano,drink,internal,0,Iced Americano,,DRI-IAM-EAC,30,,OD200 - Ayesha Centre
0,OD200,,Iron Brew1.25ml,drink,external,0,Iron Brew1.25ml,,DRI-IBR-125,12,,OD200 - Ayesha Centre
0,OD200,,Iced Latte,drink,internal,0,Iced Latte,,DRI-ILA-EAC,30,,OD200 - Ayesha Centre
0,OD200,,Iced Mocha,platter,internal,0,Iced Mocha,,DRI-IMO-EAC,30,,OD200 - Ayesha Centre
0,OD200,,Iron Brew 2l,drink,external,6001130000000,Iron Brew 2l,,DRI-IRO-2LT,27,,OD200 - Ayesha Centre
0,OD200,,Iron Brew 300ml,drink,external,2009,Iron Brew 300ml,,DRI-IRO-300,7,,OD200 - Ayesha Centre
0,OD200,,Iron Brew 330ml Can,drink,external,5449000000000,Iron Brew 330ml Can,,DRI-IRO-330,9,,OD200 - Ayesha Centre
0,OD200,,Iced White Mocha,drink,internal,0,Iced White Mocha,,DRI-IWM-EAC,30,,OD200 - Ayesha Centre
0,OD200,,Clover Krush 100% Apple,juice,external,6001300000000,Clover Krush 100% Apple,,DRI-KAPP-500ML,20,,OD200 - Ayesha Centre
14.25,OD200,,Clover Krush 6 Fruit £ Fibre,juice,external,6001300000000,Clover Krush 6 Fruit £ Fibre,,DRI-KFF-500ML,20,,OD200 - Ayesha Centre
11.74,OD200,,Clover Krush 100% Orange,juice,external,6001300000000,Clover Krush 100% Orange,,DRI-KOR-500ML,20,,OD200 - Ayesha Centre
0,OD200,,Latte Tall,drink,internal,0,Latte Tall,,DRI-LAT-350ML,30,,OD200 - Ayesha Centre
0,OD200,,Latte Short,drink,internal,0,Latte Short,,DRI-LATT-250ML,26,,OD200 - Ayesha Centre
0,OD200,,OD Bombay Crush,drink,internal,0,OD Bombay Crush,,DRI-MBO-EAC,45,,OD200 - Ayesha Centre
0,OD200,,OD Bubblegum Milkshake,drink,internal,0,OD Bubblegum Milkshake,,DRI-MBU-EAC,40,,OD200 - Ayesha Centre
0,OD200,,OD Chocolate Milkshake,drink,internal,0,OD Chocolate Milkshake,,DRI-MCH-EAC,40,,OD200 - Ayesha Centre
0,OD200,,OD Coffee Milkshake,drink,internal,0,OD Coffee Milkshake,,DRI-MCO-EAC,40,,OD200 - Ayesha Centre
12.72,OD200,,Monster Engery 500ml,drink,external,5060170000000,Monster Engery 500ml,,DRI-MEN-500,25,,OD200 - Ayesha Centre
0,OD200,,OD Lime Milkshake,drink,internal,0,OD Lime Milkshake,,DRI-MLI-EAC,40,,OD200 - Ayesha Centre
0,OD200,,Monster Mucho Logo 500ml,drink,external,5060520000000,Monster Mucho Logo 500ml,,DRI-MML-500,25,,OD200 - Ayesha Centre
0,OD200,,Mocha Short,drink,internal,0,Mocha Short,,DRI-MOC-250ML,34,,OD200 - Ayesha Centre
0,OD200,,Mocha Tall,drink,internal,0,Mocha Tall,,DRI-MOC-350ML,42,,OD200 - Ayesha Centre
12.9,OD200,,Monster Original,drink,external,5060520000000,Monster Original,,DRI-MON-330,25,,OD200 - Ayesha Centre
0,OD200,,OD Salted Caramel Milkshake,drink,internal,0,OD Salted Caramel Milkshake,,DRI-MSC-EAC,40,,OD200 - Ayesha Centre
0,OD200,,OD Strawberry Milkshake,drink,internal,0,OD Strawberry Milkshake,,DRI-MST-EAC,40,,OD200 - Ayesha Centre
0,OD200,,OD Vanilla Milkshake,drink,internal,0,OD Vanilla Milkshake,,DRI-MVA-EAC,40,,OD200 - Ayesha Centre
10.87,OD200,,Powerade Blueberry 500ml,drink,external,54490482,Powerade Blueberry 500ml,,DRI-PBB-EAC,15,,OD200 - Ayesha Centre
6.46,OD200,,Predator Gold Energy Drink 500ml,drink,external,5060520000000,Predator Gold Energy Drink 500ml,,DRI-PGE-500,15,,OD200 - Ayesha Centre
10.87,OD200,,Powerade Jagged Ice,drink,external,90492488,Powerade Jagged Ice,,DRI-PJI-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Powerade Naartjie,drink,external,90492501,Powerade Naartjie,,DRI-PNA-500ML,15,,OD200 - Ayesha Centre
10.7,OD200,,Powerplay,drink,external,0,Powerplay,,DRI-PPL-EAC,24,,OD200 - Ayesha Centre
13.04,OD200,,Red Bull 250ml,drink,external,9002490000000,Red Bull 250ml,,DRI-REB-EAC,23.5,,OD200 - Ayesha Centre
0,OD200,,Rooibos Tea Short,drink,internal,0,Rooibos Tea Short,,DRI-ROB-250ML,18,,OD200 - Ayesha Centre
0,OD200,,Rooibos Tea,drink,internal,,Rooibos ,,DRI-ROO-EAC,18,,OD200 - Ayesha Centre
0,OD200,,Red Bull Sugar Free,drink,external,9002490000000,Red Bull Sugar Free,,DRI-RSF-EAC,23.5,,OD200 - Ayesha Centre
0,OD200,,Cafe Latte Short,drink,internal,0,Cafe Latte Short,,DRI-SCL-EAC,26,,OD200 - Ayesha Centre
7.9,OD200,,Spar C/Soda 1250ml,drink,external,2017,Spar C/Soda 1250ml,,DRI-SCS-125,12,,OD200 - Ayesha Centre
13.46,OD200,,Spar C\Soda 2lt,drink,external,6001130000000,Spar C\Soda 2lt,,DRI-SCS-2LT,27,,OD200 - Ayesha Centre
8.29,OD200,,Spar C/Soda 300ml,drink,external,5449000000000,Spar C/Soda 300ml,,DRI-SCS-300,7,,OD200 - Ayesha Centre
7.59,OD200,,Spar C/Soda 330ml Can,drink,external,5449000000000,Spar C/Soda 330ml Can,,DRI-SCS-330,9,,OD200 - Ayesha Centre
9.51,OD200,,Spar Cream Soda 440ml Buddy,drink,external,5449000000000,Spar Cream Soda 440ml Buddy,,DRI-SCS-500,14.5,,OD200 - Ayesha Centre
7.9,OD200,,Spar Iron Brew 1250ml,drink,external,2011,Spar Iron Brew 1250ml,,DRI-SIB-125,12,,OD200 - Ayesha Centre
13.67,OD200,,Spar Pine Nut 1250ml,drink,external,2012,Spar Pine Nut 1250ml,,DRI-SPN-125,12,,OD200 - Ayesha Centre
12.59,OD200,,Spar Sparbry Pine Nut 2ltr,drink,external,5449000000000,Spar Sparbry Pine Nut 2ltr,,DRI-SPN-2LT,27,,OD200 - Ayesha Centre
10.39,OD200,,Sprite 1 litre,drink,external,5449000000000,Sprite 1 litre,,DRI-SPR-125,17,,OD200 - Ayesha Centre
15.1,OD200,,Sprite 2l,drink,external,5449000000000,Sprite 2l,,DRI-SPR-2LT,27,,OD200 - Ayesha Centre
8.29,OD200,,Sprite 300ml Can,drink,external,5449000000000,Sprite 300ml Can,,DRI-SPR-300,7,,OD200 - Ayesha Centre
0,OD200,,Sprite 330ml Can,drink,external,5449000000000,Sprite 330ml Can,,DRI-SPR-330,9,,OD200 - Ayesha Centre
7.76,OD200,,Sprite 400ml can,drink,external,5449000000000,Sprite 400ml can,,DRI-SPR-440,11,,OD200 - Ayesha Centre
9.51,OD200,,Sprite 440ml Buddy,drink,external,5449000000000,Sprite 440ml Buddy,,DRI-SPR-500,14.5,,OD200 - Ayesha Centre
0,OD200,,Sprite Zero 2l,drink,external,5449000000000,Sprite Zero 2l,,DRI-SPZ-2LT,27,,OD200 - Ayesha Centre
0,OD200,,Sprite Zero 330ml Can,5rink,external,5449000000000,Sprite Zero 330ml Can,,DRI-SPZ-330,9,,OD200 - Ayesha Centre
7.15,OD200,,Sprite Zero 500ml,drink,external,5449000000000,Sprite Zero 500ml,,DRI-SPZ-500,14.5,,OD200 - Ayesha Centre
9.51,OD200,,Sparletta Raspberry 440ml Buddy,drink,external,5449000000000,Sparletta Raspberry 440ml Buddy,,DRI-SRB-500,14.5,,OD200 - Ayesha Centre
7.9,OD200,,Sparletta 1250ml,drink,external,6001130000000,Sparletta 1250ml,,DRI-SSB-125,12,,OD200 - Ayesha Centre
13.46,OD200,,Spar Sparberry 2LTR,drink,external,6001130000000,Spar Sparberry 2LTR,,DRI-SSB-2LT,27,,OD200 - Ayesha Centre
8.29,OD200,,Spar Sparbry 300ml Can,drink,external,5449000000000,Spar Sparbry 300ml Can,,DRI-SSB-330,9,,OD200 - Ayesha Centre
5.28,OD200,,Spar Stoney 330ml Can,drink,external,5449000000000,Spar Stoney 330ml Can,,DRI-SST-330,9,,OD200 - Ayesha Centre
10.39,OD200,,Stoney 1 litre,drink,external,5449000000000,Stoney 1 litre,,DRI-STO-125,16,,OD200 - Ayesha Centre
15.1,OD200,,Stoney Ginger Beer 2lt,drink,external,6001130000000,Stoney Ginger Beer 2lt,,DRI-STO-2LT,27,,OD200 - Ayesha Centre
8.29,OD200,,Stoney 400ml can,drink,external,5449000000000,Stoney 400ml can,,DRI-STO-440,11,,OD200 - Ayesha Centre
8.83,OD200,,Stoney -gingerbeer 440ml Buddy,drink,external,5449000000000,Stoney -gingerbeer 440ml Buddy,,DRI-STO-500,14.5,,OD200 - Ayesha Centre
0,OD200,,Still Water,drink,external,30607,Still Water,,DRI-STW-EAC,4.56,,OD200 - Ayesha Centre
0,OD200,,Short White Mocha,drink,internal,0,Short White Mocha,,DRI-SWM-250ML,34,,OD200 - Ayesha Centre
0,OD200,,Cafe Latte Tall,drink,internal,,Cafe Latte Short,,DRI-TCL-EAC,30,,OD200 - Ayesha Centre
10.09,OD200,,Twist Grandilla 1.5ltr,drink,external,5449000000000,Twist Grandilla 1.5ltr,,DRI-TGR-1.5L,15,,OD200 - Ayesha Centre
7.58,OD200,,Twist Gran 300ml,drink,external,2016,Twist Gran 300ml,,DRI-TWG-300,7,,OD200 - Ayesha Centre
6.63,OD200,,Twist Gran 300ml Can,drink,external,5449000000000,Twist Gran 300ml Can,,DRI-TWG-330,9,,OD200 - Ayesha Centre
9.51,OD200,,Twist Gran 440ml Buddy,drink,external,5449000000000,Twist Gran 440ml Buddy,,DRI-TWG-500,14.5,,OD200 - Ayesha Centre
13.46,OD200,,Twist Lemon 2l,drink,external,5449000000000,Twist Lemon 2l,,DRI-TWL-2LT,27,,OD200 - Ayesha Centre
6.09,OD200,,Twist Lemon 300ml Can,drink,external,5449000000000,Twist Lemon 300ml Can,,DRI-TWL-330,9,,OD200 - Ayesha Centre
9.51,OD200,,Twist Lemon 500ml,drink,external,40822747,Twist Lemon 500ml,,DRI-TWL-500,14.5,,OD200 - Ayesha Centre
0,OD200,,Tall White Mocha,drink,internal,0,Tall White Mocha,,DRI-TWM-350ML,42,,OD200 - Ayesha Centre
0,OD200,,Vanilla Freezo,drink,internal,0,Vanilla Freezo,,DRI-VAF-EAC,35,,OD200 - Ayesha Centre
0,OD200,,Short White Hot Chocolate,drink,internal,0,Short White Hot Chocolate,,DRI-WHS-EAC,26,,OD200 - Ayesha Centre
17.31,OD200,,Fanta What The Flavour 2litre,drink,external,5449000000000,Fanta What The Flavour 2litre,,DRI-WTF-2LTR,27,,OD200 - Ayesha Centre
11.74,OD200,,Juice Krush Fruit Nectar 500ml,juice,external,6001300000000,Juice Krush Fruit Nectar 500ml,,JUI- FNB-500ML,23,,OD200 - Ayesha Centre
7.25,OD200,,Energade 500ml Blueberry,drink,external,6001320000000,Energade 500ml Blueberry,,JUI-EBL-500,15,,OD200 - Ayesha Centre
7.25,OD200,,Energade 500ml Grape,drink,external,6001320000000,Energade 500ml Grape,,JUI-EGR-500,15,,OD200 - Ayesha Centre
0,OD200,,Energade 500ml Lemon & Lime,drink,external,6001320000000,Energade 500ml Lemon & Lime,,JUI-ELL-500,15,,OD200 - Ayesha Centre
7.25,OD200,,Energade 500ml Mixed Berry,drink,external,6001320000000,Energade 500ml Mixed Berry,,JUI-EMB-500,15,,OD200 - Ayesha Centre
7.25,OD200,,Energade 500ml Naartjie,drink,external,6001320000000,Energade 500ml Naartjie,,JUI-ENA-500,15,,OD200 - Ayesha Centre
6.8,OD200,,Energade 500ml Orange,drink,external,6001320000000,Energade 500ml Orange,,JUI-ENO-500,15,,OD200 - Ayesha Centre
7.25,OD200,,Energade 500ml Tropical,drink,external,6001320000000,Energade 500ml Tropical,,JUI-ETR-500,15,,OD200 - Ayesha Centre
14.25,OD200,,Clover Krush  100% Mango,juice,external,6001300000000,Clover Krush 100% Mango,,JUI-KRM-500ML,20,,OD200 - Ayesha Centre
20.87,OD200,,Juice 2l Orange Nectar,juice,external,6001300000000,Juice 2l Orange Nectar,,JUI-ORA-2LT,29.5,,OD200 - Ayesha Centre
11.74,OD200,,Juice 500ml Orange Nectar,juice,external,6001300000000,Juice 500ml Orange Nectar,,JUI-ORA-500,23,,OD200 - Ayesha Centre
0,OD200,,Juice Tropika 1Litre,juice,external,6001300000000,Juice Tropika 1Litre,,JUI-PIN-1LT,21,,OD200 - Ayesha Centre
12.17,OD200,,Tropika 500ml Orange,juice,external,6001300000000,Tropika 500ml Orange,,JUI-TRO-500,20,,OD200 - Ayesha Centre
12.17,OD200,,Tropika 500ml Pineapple,juice,external,6001300000000,Tropika 500ml Pineapple,,JUI-TRP-500,20,,OD200 - Ayesha Centre
0,OD200,,Almond Milk,ingredient,external,0,Almond Milk,,MIL-ALM-EAC,,,OD200 - Ayesha Centre
16,OD200,,Milk 1l Full Cream,ingredient,external,6001300000000,Milk 1l Full Cream,,MIL-MFC-1LT,17.5,,OD200 - Ayesha Centre
8.55,OD200,,Milk 250ml Full Cream,ingredients,external,6001300000000,Milk 250ml Full Cream,,MIL-MFC-250,6.9,,OD200 - Ayesha Centre
18,OD200,,Milk 500ml Full Cream,miscellaneous,external,6001300000000,Milk 500ml Full Cream,,MIL-MFC-500,10.7,,OD200 - Ayesha Centre
11.3,OD200,,Super M 300ml Banana,drink,external,6001300000000,Super M 300ml Banana,,MIL-SMB-EAC,17,,OD200 - Ayesha Centre
11.3,OD200,,Super M 300ml Chocolate,drink,external,6001300000000,Super M 300ml Chocolate,,MIL-SMC-EAC,17,,OD200 - Ayesha Centre
11.3,OD200,,Super M 300ml Cream Soda,drink,external,6001300000000,Super M 300ml Cream Soda,,MIL-SMO-EAC,17,,OD200 - Ayesha Centre
11.3,OD200,,Super M 300ml Strawberry,drink,external,6001300000000,Super M 300ml Strawberry,,MIL-SMS-EAC,17,,OD200 - Ayesha Centre
0,OD200,,Colour Cream - 12'',miscellaneous,internal,0,Colour Cream - 12'',,MIS - CCB-12,80,,OD200 - Ayesha Centre
0,OD200,,Solid Colour Buttercream,miscellaneous,internal,0,Solid Colour Buttercream,,MIS - SCB-KGR,,,OD200 - Ayesha Centre
0,OD200,,Colour Cream - 14'',miscellenous,internal,0,Colour Cream - 14'',,MIS- CCB-14,80,,OD200 - Ayesha Centre
0,OD200,,Happy Anniversary Cake Topper,miscellaneous,external,0,Happy Anniversary Cake Topper,,MIS- FIT-EAC,120,,OD200 - Ayesha Centre
0,OD200,,Fondant Writing,miscellenous,internal,0,Fondant Writing,,MIS- FON-EAC,150,,OD200 - Ayesha Centre
0,OD200,,Plastic Icing Baby Accessory Set,miscellaneous,external,0,Plastic Icing Baby Accessory Set,,MIS-ACC-EAC,60,,OD200 - Ayesha Centre
0,OD200,,Plastic Icing Baby Accessory Set,miscellaneous,external,0,Plastic Icing Baby Accessory Set,,MIS-ACC-EAC,60,,OD200 - Ayesha Centre
0,OD200,,Additional Espresso Shot,miscellenous,internal,0,Additional Espresso Shot,,MIS-AES-EACH,5,,OD200 - Ayesha Centre
0,OD200,,Picture,ingredient,external,30421,Picture,,MIS-API-EAC,90,,OD200 - Ayesha Centre
0,OD200,,Picture,ingredient,external,30421,Picture,,MIS-API-EAC,90,,OD200 - Ayesha Centre
0,OD200,,Plastic icing Baby with blanket,miscellaneous,internal,0,Plastic icing Baby with blanket,,MIS-BAB-EAC,40,,OD200 - Ayesha Centre
0,OD200,,Bride & Groom Meduim,miscellaneous,external,30540,Bride & Groom Meduim,,MIS-BGM-EAC,90,,OD200 - Ayesha Centre
0,OD200,,Bride & Groom Small,miscellenous,external,30541,Bride & Groom Small,,MIS-BGS-EAC,70,,OD200 - Ayesha Centre
0,OD200,,Mvutu Bar One,miscellenous,internal,8100,Mvutu Bar One,,MIS-BMV-EAC,9,,OD200 - Ayesha Centre
0,OD200,,Plastic icing Booties,miscellenous,internal,0,Plastic icing Booties,,MIS-BOO-EAC,60,,OD200 - Ayesha Centre
0,OD200,,Cancellation,miscellaneous,internal,30516,Cancellation,,MIS-CAN-EAC,30,,OD200 - Ayesha Centre
0,OD200,,Cake Toppers Acyrlic,miscellenous,external,0,Cake Toppers Acyrlic,,MIS-CAT-EAC,120,,OD200 - Ayesha Centre
0,OD200,,Chocolate Buttercream -Birthday Cake,miscellaneous,internal,0,Chocolate Buttercream -Birthday Cake,,MIS-CBC-BDC,30,,OD200 - Ayesha Centre
0,OD200,,Colour Cream - 16'',miscellenous,internal,0,Colour Cream - 16'',,MIS-CCB-16,120,,OD200 - Ayesha Centre
0,OD200,,Colour Cream - 18'',miscellenous,internal,0,Colour Cream - 18'',,MIS-CCB-18,120,,OD200 - Ayesha Centre
0,OD200,,Colour Cream - 20'',miscellenous,internal,0,Colour Cream - 20'',,MIS-CCB-20,180,,OD200 - Ayesha Centre
0,OD200,,Colour Cream - 22'',miscellaneous,internal,0,Colour Cream - 22'',,MIS-CCB-22,180,,OD200 - Ayesha Centre
0,OD200,,Service Charge for Changes,miscellaneous,internal,0,Service Charge for Changes,,MIS-CHA-EAC,20,,OD200 - Ayesha Centre
0,OD200,,Figure Cake Topper,miscellenous,external,0,Figure Cake Topper,,MIS-CHT-EAC,120,,OD200 - Ayesha Centre
0,OD200,,Choc Writing,miscellaneous,internal,30523,Choc Writing,,MIS-CHW-EAC,20,,OD200 - Ayesha Centre
0,OD200,,C20 Red Stamp,consumables,external,0,C20 Red Stamp,,MIS-CRS-EAC,,,OD200 - Ayesha Centre
0.3,OD200,,Foam Cups 250ml,miscellaneous,external,8016,Foam Cups 250ml,,MIS-CUP-EAC,1,,OD200 - Ayesha Centre
0,OD200,,Customised Writing,miscellaneous,internal,0,Customised Writing,,MIS-CWR-EAC,10,,OD200 - Ayesha Centre
0,OD200,,Dbl Choc 12,miscellaneous,internal,23002,Dbl Choc 12,,MIS-DBC-012,20,,OD200 - Ayesha Centre
0,OD200,,Dbl Choc 14,miscellaneous,internal,24002,Dbl Choc 14,,MIS-DBC-014,20,,OD200 - Ayesha Centre
0,OD200,,Dbl Choc 16,miscellaneous,internal,25002,Dbl Choc 16,,MIS-DBC-016,20,,OD200 - Ayesha Centre
0,OD200,,Dbl Choc 18,miscellaneous,internal,26002,Dbl Choc 18,,MIS-DBC-018,25,,OD200 - Ayesha Centre
0,OD200,,Dbl Choc 20,miscellaneous,internal,27002,Dbl Choc 20,,MIS-DBC-020,25,,OD200 - Ayesha Centre
0,OD200,,Dbl Choc 22,miscellaneous,internal,28002,Dbl Choc 22,,MIS-DBC-022,25,,OD200 - Ayesha Centre
30.43,OD200,,Delivery,miscellaneous,internal,0,Delivery,,MIS-DEL-EAC,,,OD200 - Ayesha Centre
0,OD200,,Mvutu Donut 4s,miscellaneous,internal,8099,Mvutu Donut 4s,,MIS-DMV-EACH,6,,OD200 - Ayesha Centre
0,OD200,,Oven Delights Flags,consumables,internal,30856,Oven Delights Flags,,MIS-DOR-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Day Old Scones,miscellaneous,internal,8202,Day Old Scones,,MIS-DOS-EAC,17,,OD200 - Ayesha Centre
0,OD200,,Edible Picture Only,miscellaneous,external,30422,Edible Picture Only,,MIS-EPO-EAC,150,,OD200 - Ayesha Centre
0,OD200,,Fondant Wording,miscellenous,external,0,Fondant Wording,,MIS-FWO-EACH,150,,OD200 - Ayesha Centre
734.75,OD200,,Gold Beads,miscellaneous,external,8017,Gold Beads,,MIS-GBE-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Gold Writing,miscellaneous,external,30521,Gold Writing,,MIS-GWR-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Happy Birthday Cake Topper,miscellaneous,external,0,Happy Birthday Cake Topper,,MIS-HBT-EAC,120,,OD200 - Ayesha Centre
0,OD200,,Heluim Small Cylinder,consumables,external,0,Heluim Small Cylinder,,MIS-HEL-5LTR,,,OD200 - Ayesha Centre
0,OD200,,Heluim Large,miscellaneous,external,0,Heluim Large,,MIS-HEL-LAR,,,OD200 - Ayesha Centre
0,OD200,,Heluim Small,miscellenous,external,0,Heluim Small,,MIS-HEL-SML,,,OD200 - Ayesha Centre
1.66,OD200,,Leaves,miscellaneous,external,8018,Leaves,,MIS-LEA-EAC,3,,OD200 - Ayesha Centre
0.78,OD200,,Matches,consumables,external,60069795,Matches,,MIS-MAT-EAC,1,,OD200 - Ayesha Centre
2.36,OD200,,Rib Metallic Gold,miscellaneous,external,8035,Rib Metallic Gold,,MIS-MGR-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Rib Metallic Silver,miscellaneous,external,8036,Rib Metallic Silver,,MIS-MSR-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Mvutu,miscellaneous,external,8032,Mvutu,,MIS-MVU-EAC,8,,OD200 - Ayesha Centre
0,OD200,,Novelities Sets,miscellaneous,external,30524,Novelities Sets,,MIS-NOV-EAC,120,,OD200 - Ayesha Centre
1,OD200,,Overheads,consumables,external,0,Overheads,,MIS-OOH-EACH,,,OD200 - Ayesha Centre
0,OD200,,Plasters,consumables,external,8019,Plasters,,MIS-PLA-EAC,0.8,,OD200 - Ayesha Centre
0,OD200,,Ribbon Picture,ingredient,external,10299,Ribbon Picture,,MIS-RIP-EAC,150,,OD200 - Ayesha Centre
0,OD200,,Mvutu Rainbow,miscellaneous,external,8033,Mvutu Rainbow,,MIS-RMV-EAC,8,,OD200 - Ayesha Centre
5.42,OD200,,Roses,miscellaneous,external,8020,Roses,,MIS-ROS-EAC,12,,OD200 - Ayesha Centre
0,OD200,,Roses Small New Assorted Colours,miscellenous,external,0,Roses Small New Assorted Colours,,MIS-RSS-EAC,12,,OD200 - Ayesha Centre
0,OD200,,Silver Beads,miscellaneous,external,8030,Silver Beads,,MIS-SBE-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Same Day Charge,miscellaneous,external,30515,Same Day Charge,,MIS-SDC-EAC,30,,OD200 - Ayesha Centre
0,OD200,,Sign Happy Birthday Gold Foil,miscellaneous,external,0,Sign Happy Birthday Gold Foil,,MIS-SFB-EAC,8,,OD200 - Ayesha Centre
0,OD200,,Sign H.A. Gold,miscellaneous,external,8026,Sign H.A. Gold,,MIS-SGA-EAC,10,,OD200 - Ayesha Centre
0,OD200,,Sign H.B. Gold,miscellaneous,external,8028,Sign H.B. Gold,,MIS-SGB-EAC,10,,OD200 - Ayesha Centre
0,OD200,,Silver Writing,miscellaneous,external,30522,Silver Writing,,MIS-SWR-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Additional Whipped Cream,miscellaneous,external,0,Additional Whipped Cream,,MIS-WHC-EAC,7,,OD200 - Ayesha Centre
0.31,OD200,,Xmas Sticker Scroll English,miscellaneous,external,0,Xmas Sticker Scroll English,,MIS-XSR-EAC,,,OD200 - Ayesha Centre
18,OD200,,F3 Double Wall Pie box,packaging,external,0,F3 Double Wall Pie box,,PAC -F3D-EAC,,,OD200 - Ayesha Centre
0,OD200,,Bag Brown Thrifty Paper Bag Large,packaging,external,0,Bag Brown Thrifty Paper Bag Large,,PAC- BTL-EACH,,,OD200 - Ayesha Centre
1.17,OD200,,Cup Clear 350ML,packaging,external,0,Cup Clear 350ML,,PAC- CUC-350ML,,,OD200 - Ayesha Centre
0.24,OD200,,Hamburger Base Black F60,packaging,external,0,Hamburger Base Black F60,,PAC- HAB-EAC,,,OD200 - Ayesha Centre
0.7,OD200,,Lids Clear 350ML,packaging,external,0,Lids Clear 350ML,,PAC- LIC- 350ML,,,OD200 - Ayesha Centre
10.43,OD200,,Cup Cake Boxes With Inserts,packaging,external,0,Cup Cake Boxes With Inserts,,PAC- MIN-EAC,,,OD200 - Ayesha Centre
0,OD200,,Name Badges,consumables,external,0,Name Badges,,PAC- NAB-EAC,,,OD200 - Ayesha Centre
